"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predicted_price","difference","buy"
"630",15464,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE4","D",55.47,2,3.2,3.1,342,334,"Average","owner-occupied",51.455827,-0.032718,79,28,3,"crofton park","Thames Water",58800,"Lewisham","rail",0,1,0,0.2038192,376000,326682.360842237,49317.6391577627,0
"631",13676,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR1","F",86,3,6.3,2.4,418,154,"Poor","owner-occupied",51.411923,0.007674,107,70,4,"shortlands","Thames Water",56100,"Bromley","rail",0,1,0,0.6220214,544000,494695.748443845,49304.2515561554,0
"632",5343,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE15","D",29.66,2,2.4,2,535,444,"Good","owner-occupied",51.472923,-0.077211,8,13,2,"peckham rye","Thames Water",52500,"Southwark","light_rail",0,1,1,0.5362682,350000,300704.285493837,49295.7145061634,0
"633",10788,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","D",50,3,2.2,1.4,239,154,"Average","owner-occupied",51.384402,-0.092234,69,55,5,"east croydon","Thames Water",45400,"Croydon","light_rail",0,1,1,0.6934824,251000,201728.766097624,49271.2339023762,0
"634",3443,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","D",144,7,6,2.7,235,104,"Average","owner-occupied",51.468149,0.125828,129,48,5,"bexleyheath","Thames Water",57600,"Bexley","rail",0,1,0,0.540618,627000,577891.281960691,49108.718039309,0
"635",4168,NA,NA,"F","N","L",NA,NA,NA,"LEYTON",NA,NA,"E10","C",47,3,1.9,1.1,207,119,"Good","rental (private)",51.567228,-0.002388,90,16,3,"leyton midland road","Thames Water",52700,"Waltham Forest","light_rail",0,0,1,0.5257044,330000,280897.880566585,49102.1194334147,0
"636",3514,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N15","D",62,3,2.6,1.6,214,133,"Average","owner-occupied",51.585478,-0.06653,65,12,3,"seven sisters","Thames Water",40300,"Haringey","tube",1,1,1,0.2914366,364000,315146.195028851,48853.8049711488,0
"637",1496,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"EN1","E",113.7,6,9.2,6.9,417,313,"Average","owner-occupied",51.639263,-0.077539,76,26,5,"bush hill park","Thames Water",56700,"Enfield","light_rail",0,0,1,0.549939,735000,686327.568303367,48672.4316966333,0
"638",5286,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR7","D",97,5,3.4,1.3,202,73,"Average","owner-occupied",51.401237,-0.115657,83,42,4,"thornton heath","Thames Water",51500,"Croydon","rail",0,1,0,0.8631246,477000,428382.681082892,48617.3189171085,0
"639",4708,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB4","D",103,5,4.5,1.8,247,100,"Average","owner-occupied",51.524843,-0.417011,80,37,5,"hayes and harlington","Affinity Water",53100,"Hillingdon","rail",0,1,0,1.6162614,527000,478687.082045125,48312.9179548747,0
"640",11738,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA0","D",61,3,2.5,1.5,213,126,"Average","owner-occupied",51.563367,-0.308205,69,50,4,"north wembley","Affinity Water",50600,"Brent","tube",2,0,1,0.1969838,342000,294470.416783041,47529.5832169585,0
"641",5699,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"EN5","D",112,7,5.3,2.4,270,121,"Good","owner-occupied",51.643333,-0.238951,82,134,6,"elstree and borehamwood","Affinity Water",58000,"Barnet","rail",0,1,0,2.407925,766000,718552.71609227,47447.2839077299,0
"642",3554,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","D",72,3,3.4,1.7,271,137,"Very Poor","owner-occupied",51.418004,-0.172714,113,17,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.4020458,562000,514581.388362378,47418.6116376215,0
"643",9046,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","C",65,3,2,1.7,172,152,"Good","owner-occupied",51.347764,-0.106593,60,91,6,"purley oaks","Thames Water",58600,"Croydon","rail",0,1,0,0.5797662,315000,267643.674370438,47356.3256295623,0
"644",1720,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR3","C",54,2,1.9,1.8,207,196,"Good","owner-occupied",51.411479,-0.023867,118,43,4,"beckenham junction","Thames Water",56300,"Bromley","light_rail",0,2,1,0.118066,342000,294886.181298063,47113.8187019367,0
"645",9116,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N14","D",59,3,2.3,1.5,202,136,"Average","rental (private)",51.639672,-0.133537,35,70,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.727038,342000,294984.966995097,47015.0330049033,0
"646",1349,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR8","D",64,3,3.3,3.3,294,289,"Average","owner-occupied",51.325056,-0.103711,78,100,6,"kenley","SES Water",60700,"Croydon","rail",0,1,0,0.1976052,313000,265985.730251854,47014.2697481463,0
"647",7985,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E4","F",95,4,7,1,419,55,"Good","owner-occupied",51.6325,0.006949,104,58,5,"chingford","Thames Water",55200,"Waltham Forest","light_rail",0,0,1,0.2224612,510000,463038.85441665,46961.1455833498,0
"648",15173,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR5","C",58,3,1.4,1.2,136,124,"Average","owner-occupied",51.394524,0.098407,69,63,6,"st mary cray","Thames Water",49300,"Bromley","rail",0,1,0,0.531297,284000,237047.285306108,46952.7146938916,0
"649",6952,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","D",106,6,3.9,1.8,207,93,"Average","rental (private)",51.542501,0.118937,128,7,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.5698238,420000,373050.615327795,46949.3846722053,0
"650",11555,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT4","C",113,6,2.5,0.9,125,44,"Good","owner-occupied",51.383595,-0.23405,163,26,4,"worcester park","SES Water",61700,"Sutton","rail",0,1,0,0.7755072,585000,538059.093623528,46940.9063764715,0
"651",12685,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE25","D",56,3,2.4,1.1,243,117,"Very Poor","rental (private)",51.404921,-0.075047,35,67,4,"norwood junction","Thames Water",45200,"Croydon","light_rail",0,1,1,0.6381778,295000,248096.058210474,46903.9417895258,0
"652",3087,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW9","E",48.51,3,4.3,3.8,526,472,"Poor","rental (private)",51.471957,-0.117971,64,10,2,"stockwell","Thames Water",54900,"Lambeth","tube",2,0,0,0.3162926,471000,424148.364157297,46851.6358427029,0
"653",6014,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE25","C",31,1,1.2,0.9,212,161,"Good","rental (private)",51.389388,-0.067262,102,52,3,"woodside","Thames Water",50500,"Croydon","light_rail",0,0,1,0.2417246,242000,195395.250963441,46604.7490365586,0
"654",23,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA8","C",41,2,1.3,0.1,162,1,"Average","owner-occupied",51.484852,0.173747,115,5,6,"erith","Thames Water",45100,"Bexley","rail",0,1,0,0.8687172,295000,248475.299662431,46524.7003375695,0
"655",7517,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW11","D",118,5,4.5,1.7,215,82,"Average","owner-occupied",51.58833,-0.183106,46,72,3,"east finchley","Affinity Water",71600,"Barnet","tube",1,0,0,0.9526062,1021000,974487.078820647,46512.9211793535,0
"656",11210,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE22","D",77.36,3,3.8,3.7,293,285,"Average","rental (social)",51.449369,-0.073221,70,51,2,"north dulwich","Thames Water",59400,"Southwark","rail",0,1,0,0.928993,694000,647605.762243374,46394.2377566259,0
"657",1088,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","D",69,3,3,1.9,247,154,"Average","owner-occupied",51.430975,0.121239,151,43,5,"albany park","Thames Water",50500,"Bexley","rail",0,1,0,0.7295236,310000,263646.348549233,46353.6514507667,0
"658",4541,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR1","D",72,4,3.2,1,256,80,"Average","owner-occupied",51.409416,0.025854,71,73,4,"bromley north","Thames Water",56100,"Bromley","rail",0,1,0,0.7034248,446000,400104.396597947,45895.6034020529,0
"659",2022,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR4","E",121,6,7.4,2.2,346,100,"Average","owner-occupied",51.383403,-0.002614,85,63,5,"west wickham","Thames Water",57200,"Bromley","rail",0,1,0,0.6630338,589000,543277.345512718,45722.6544872816,0
"660",7814,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E3","C",45,2,1,1,120,120,"Good","owner-occupied",51.524553,-0.01429,54,9,2,"bromley-by-bow","Thames Water",48300,"Tower Hamlets","tube",2,0,0,0.2305394,338000,292292.983688034,45707.0163119658,0
"661",5621,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE13","D",141,5,4.6,2.4,183,94,"Average","owner-occupied",51.458307,-0.007018,63,24,3,"hither green","Thames Water",53500,"Lewisham","rail",0,1,0,0.5785234,739000,693385.939153436,45614.0608465644,0
"662",1190,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA8","C",94,5,2.9,1.2,160,64,"Average","owner-occupied",51.473673,0.194038,111,7,6,"slade green","Thames Water",44200,"Bexley","rail",0,1,0,0.5114122,385000,339514.98681247,45485.0131875299,0
"663",12613,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E4","D",105,5,4.2,1.8,227,96,"Average","owner-occupied",51.614705,-0.027127,84,16,4,"angel road","Thames Water",46900,"Waltham Forest","rail",0,1,0,1.165125,510000,465218.708872778,44781.2911272221,0
"664",4946,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","B",50,2,0.8,0.8,96,96,"Good","owner-occupied",51.390824,-0.103411,128,51,4,"selhurst","Thames Water",46100,"Croydon","rail",0,1,0,0.7941492,248000,203236.972495229,44763.0275047707,0
"665",13410,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM10","D",62,5,2.8,0.9,253,79,"Average","owner-occupied",51.550854,0.15064,120,12,5,"dagenham heathway","Essex & Suffolk Water",40000,"Barking and Dagenham","tube",1,0,0,0.8786596,342000,297315.213189913,44684.7868100873,0
"666",6422,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"EN1","D",41.29,2,2.7,1.5,391,219,"Average","rental (private)",51.648804,-0.065514,87,24,5,"bush hill park","Thames Water",51700,"Enfield","light_rail",0,0,1,0.633828,283000,238332.181916935,44667.8180830645,0
"667",15489,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW10","D",154,6,6.8,3.4,240,118,"Average","owner-occupied",51.5363,-0.240907,58,51,3,"willesden junction","Thames Water",44000,"Brent","tube",2,0,1,0.3958318,968000,923623.136460752,44376.8635392485,0
"668",8551,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E13","E",87,4,4.8,2,290,118,"Good","owner-occupied",51.523221,0.03253,66,5,3,"prince regent","Thames Water",45200,"Newham","light_rail",0,0,1,1.3229606,443000,398777.4790222,44222.5209777995,0
"669",5171,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR1","D",49,3,2.2,1.3,259,149,"Average","owner-occupied",51.414168,0.012573,101,66,4,"sundridge park","Thames Water",56100,"Bromley","rail",0,1,0,0.462943,309000,264979.203346008,44020.7966539921,0
"670",12982,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT9","C",55,3,1.4,1.2,145,123,"Good","owner-occupied",51.359701,-0.310261,142,45,6,"chessington south","Thames Water",54700,"Kingston upon Thames","rail",0,1,0,0.4119882,299000,255127.237476969,43872.7625230307,0
"671",14320,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N19","D",57,2,2.2,1.1,238,115,"Good","owner-occupied",51.557139,-0.136297,104,43,2,"tufnell park","Thames Water",60300,"Camden","tube",1,0,0,0.2000908,552000,508206.89538285,43793.1046171502,0
"672",7887,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR8","D",117.16,5,4.4,4.4,195,195,"Good","owner-occupied",51.342473,-0.101355,50,76,6,"purley oaks","SES Water",58600,"Croydon","rail",0,1,0,0.5232188,595000,551460.913526146,43539.0864738543,0
"673",6693,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM4","D",44,2,2.6,1.8,312,213,"Average","owner-occupied",51.399335,-0.198209,133,22,4,"morden south","SES Water",49800,"Merton","rail",0,1,0,0.2125188,272000,228535.034296955,43464.9657030453,0
"674",256,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW9","C",62,3,1.9,1.8,178,162,"Good","owner-occupied",51.465507,-0.294753,85,10,4,"north sheen","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.7189598,464000,420894.826027938,43105.1739720621,0
"675",7789,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM10","D",99,5,4.6,2.3,264,129,"Average","owner-occupied",51.554748,0.157459,129,10,5,"dagenham east","Essex & Suffolk Water",38000,"Barking and Dagenham","tube",1,0,0,1.0837216,407000,364190.89239977,42809.1076002299,0
"676",7146,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","C",89,5,3.1,1.5,198,94,"Average","owner-occupied",51.471888,0.147687,86,51,6,"barnehurst","Thames Water",53500,"Bexley","rail",0,1,0,0.845104,434000,391228.169368712,42771.8306312877,0
"677",13994,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","B",75.25,3,2.3,2.2,173,165,"Good","rental (private)",51.492801,-0.026056,72,3,2,"mudchute","Thames Water",68800,"Tower Hamlets","light_rail",0,0,1,0.6661408,562000,519250.298868181,42749.7011318191,0
"678",7489,NA,NA,"T","N","F",NA,NA,NA,"RAYNES PARK",NA,NA,"SW20","E",98,5,6.6,2.4,402,145,"Average","owner-occupied",51.401196,-0.228288,74,18,4,"motspur park","Thames Water",67300,"Merton","rail",0,1,0,0.7046676,662000,619378.507760812,42621.4922391882,0
"679",4381,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN5","D",74,5,3.5,0.8,271,60,"Average","rental (private)",51.64437,-0.207634,85,86,5,"high barnet","Affinity Water",50100,"Barnet","tube",1,0,0,1.0103964,468000,425400.272290092,42599.7277099083,0
"680",15426,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW7","E",120,5,6.4,2.3,276,97,"Good","owner-occupied",51.465377,-0.33072,20,9,4,"st margarets","Thames Water",53100,"Hounslow","rail",0,1,0,1.0613512,641000,598668.870015274,42331.1299847257,0
"681",6772,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW10","D",85.42,5,3.2,2.5,218,168,"Average","owner-occupied",51.43146,-0.314535,88,9,6,"teddington","Thames Water",56200,"Richmond upon Thames","rail",0,1,0,1.3117754,627000,584791.330902876,42208.6690971239,0
"682",7839,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM6","D",125,7,5.5,3.4,251,152,"Average","owner-occupied",51.369058,-0.155538,52,34,5,"carshalton","SES Water",53400,"Sutton","rail",0,1,0,0.6655194,556000,513947.069099271,42052.9309007293,0
"683",8274,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW10","C",48.18,3,2.4,1.6,298,203,"Average","owner-occupied",51.546815,-0.237516,59,50,3,"dollis hill","Thames Water",43400,"Brent","tube",1,0,0,0.565474,302000,259949.591200639,42050.4087993612,0
"684",7460,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR2","D",46,2,3.3,1.9,426,243,"Average","owner-occupied",51.404614,-0.000856,25,49,4,"shortlands","Thames Water",60300,"Bromley","rail",0,1,0,0.320021,296000,253957.794777881,42042.2052221191,0
"685",7810,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N15","D",48,3,2.1,1.3,246,151,"Average","owner-occupied",51.585805,-0.091965,139,19,3,"harringay green lanes","Thames Water",44200,"Haringey","light_rail",0,0,1,0.863746,308000,265987.002951309,42012.9970486908,0
"686",6272,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",59.5,3,3,2.3,261,204,"Good","rental (private)",51.588718,-0.019751,65,33,3,"walthamstow central","Thames Water",50500,"Waltham Forest","tube",1,0,1,0.416338,386000,344330.863584985,41669.1364150152,0
"687",7728,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT2","E",114,5,6.1,2.2,302,110,"Average","owner-occupied",51.419076,-0.292699,64,10,6,"kingston","Thames Water",59400,"Kingston upon Thames","rail",0,1,0,0.6437704,718000,676551.552246461,41448.4477535393,0
"688",11906,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT3","D",63,3,3.6,3.5,297,286,"Good","owner-occupied",51.401861,-0.257045,59,18,4,"new malden","Thames Water",64300,"Kingston upon Thames","rail",0,1,0,0.2597452,390000,348730.136039653,41269.8639603467,0
"689",9259,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM6","C",79,3,2.5,1.1,182,79,"Average","owner-occupied",51.352824,-0.133844,72,78,5,"wallington","SES Water",44600,"Sutton","rail",0,1,0,1.3440882,381000,339744.65708806,41255.3429119398,0
"690",4083,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM1","C",50,3,1.7,1.3,194,151,"Average","owner-occupied",51.57813,0.193321,113,26,6,"romford","Essex & Suffolk Water",43400,"Havering","light_rail",0,1,1,0.5244616,245000,203789.5726097,41210.4273902997,0
"691",9776,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM2","C",63,3,2,1.5,176,139,"Average","owner-occupied",51.355424,-0.19943,51,77,5,"sutton","SES Water",53300,"Sutton","rail",0,1,0,0.587223,304000,262981.894087983,41018.1059120169,0
"692",7136,NA,NA,"F","N","L",NA,NA,NA,"ACTON",NA,NA,"W4","C",85,4,1.7,1.7,113,113,"Good","owner-occupied",51.501698,-0.2638,61,10,3,"south acton","Thames Water",63300,"Hounslow","light_rail",0,0,1,0.490906,601000,560181.8768895,40818.1231105003,0
"693",6240,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",79,4,3.3,1.2,218,77,"Average","owner-occupied",51.438258,0.08772,93,37,5,"sidcup","Thames Water",59300,"Bexley","rail",0,1,0,0.7388446,442000,401215.877138089,40784.1228619108,0
"694",8621,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA2","C",93,5,3.1,1,187,61,"Average","owner-occupied",51.57217,-0.347907,172,69,5,"south harrow","Affinity Water",54500,"Harrow","tube",1,0,0,0.5605028,506000,465272.160934377,40727.8390656227,0
"695",14934,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW2","D",66,3,3.6,0.8,311,66,"Average","owner-occupied",51.450283,-0.368048,60,22,5,"whitton","Thames Water",55400,"Richmond upon Thames","rail",0,1,0,0.534404,490000,449320.701176473,40679.2988235268,0
"696",2837,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW13","D",85,4,4.3,2.1,284,136,"Average","owner-occupied",51.443425,-0.391725,29,22,6,"feltham","Thames Water",48800,"Hounslow","rail",0,1,0,0.9171864,428000,387472.367055781,40527.6329442188,0
"697",3903,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","E",73,4,4.4,1.1,314,74,"Average","rental (social)",51.550926,0.130435,130,10,5,"becontree","Essex & Suffolk Water",40900,"Barking and Dagenham","tube",1,0,0,0.9463922,351000,310556.868651491,40443.1313485093,0
"698",14971,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"DA14","D",366,11,17,9.3,228,126,"Poor","owner-occupied",51.430012,0.092264,6,52,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,1.0545158,924000,883707.498619423,40292.5013805771,0
"699",12299,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE9","C",58,3,1.7,1.5,170,145,"Good","owner-occupied",51.447505,0.037038,120,36,4,"mottingham","Thames Water",44500,"Greenwich","rail",0,1,0,0.9867832,284000,243796.353032959,40203.6469670412,0
"700",9277,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","B",86.48,3,1.9,1.7,133,121,"Average","owner-occupied",51.466689,-0.183075,48,6,2,"wandsworth town","Thames Water",66400,"Wandsworth","rail",0,1,0,0.500227,729000,688880.902694269,40119.097305731,0
"701",6320,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT1","D",55,3,2.7,1.4,274,144,"Very Poor","owner-occupied",51.402865,-0.297199,87,14,6,"surbiton","Thames Water",64600,"Kingston upon Thames","rail",0,1,0,0.9687626,411000,371090.132112879,39909.867887121,0
"702",13198,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW11","E",67,3,4.4,1.8,369,155,"Good","rental (private)",51.464271,-0.158914,96,23,2,"clapham junction","Thames Water",80600,"Wandsworth","light_rail",0,1,1,0.5605028,604000,564334.99785185,39665.0021481502,0
"703",4411,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","C",40,2,2.7,2.2,378,316,"Average","owner-occupied",51.433503,-0.117293,66,68,3,"streatham hill","Thames Water",53400,"Croydon","rail",0,1,0,0.6574412,301000,261482.066311994,39517.9336880058,0
"704",505,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N12","E",187,7,10,6.3,308,183,"Average","owner-occupied",51.610308,-0.17908,49,91,4,"west finchley","Affinity Water",51100,"Barnet","tube",1,0,0,0.568581,1165000,1125540.16772128,39459.8322787171,0
"705",7276,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",104,5,4.3,1.6,235,85,"Good","owner-occupied",51.404575,-0.037938,134,32,4,"clock house","Thames Water",59500,"Bromley","rail",0,1,0,0.5940584,579000,539576.503661831,39423.4963381689,0
"706",14276,NA,NA,"F","N","L",NA,NA,NA,"FOREST HILL",NA,NA,"SE23","C",62.67,3,2,1.4,190,131,"Good","rental (private)",51.443229,-0.048355,8,37,3,"forest hill","Thames Water",58000,"Lewisham","light_rail",0,1,1,0.447408,374000,334597.264737284,39402.7352627158,0
"707",14593,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SM2","E",124,5,7.8,2.8,358,127,"Average","owner-occupied",51.352541,-0.181003,46,94,5,"carshalton beeches","SES Water",75400,"Sutton","rail",0,1,0,0.8569106,743000,703614.371325623,39385.6286743765,0
"708",13182,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"EN2","E",107.84,6,7.3,5.8,350,277,"Average","owner-occupied",51.655602,-0.091668,25,48,5,"enfield chase","Thames Water",54900,"Enfield","rail",0,1,0,0.257881,610000,570622.980362766,39377.0196372338,0
"709",13970,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA6","C",140,7,4.7,2.8,192,110,"Average","owner-occupied",51.602536,-0.421068,32,63,6,"northwood hills","Affinity Water",55500,"Hillingdon","tube",1,0,0,0.9929972,750000,710677.529031745,39322.470968255,0
"710",5420,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM5","E",85,4,4.9,1.9,331,125,"Average","owner-occupied",51.607843,0.177031,58,71,6,"gidea park","Essex & Suffolk Water",42400,"Havering","rail",0,1,0,3.1461482,368000,328728.821090495,39271.1789095054,0
"711",5956,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA5","D",79,5,3,0.9,214,60,"Average","owner-occupied",51.586528,-0.409614,42,47,5,"eastcote","Affinity Water",60700,"Harrow","tube",2,0,0,1.1576682,519000,479818.712837292,39181.2871627082,0
"712",9895,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB10","D",121,7,4.1,2.4,193,111,"Average","owner-occupied",51.549545,-0.445936,140,37,6,"hillingdon","Affinity Water",56000,"Hillingdon","tube",2,0,0,0.5132764,618000,578980.09674313,39019.9032568698,0
"713",7677,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE17","C",40,2,1.6,0.9,212,123,"Average","owner-occupied",51.490239,-0.091809,106,7,2,"elephant and castle","Thames Water",43300,"Southwark","tube",3,1,0,0.7245524,335000,296078.81734952,38921.1826504797,0
"714",14591,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE20","D",122,4,4,1.7,188,80,"Average","owner-occupied",51.404917,-0.056845,67,44,4,"birkbeck","Thames Water",55700,"Bromley","light_rail",0,1,1,0.0173992,597000,558172.69261674,38827.3073832602,0
"715",13725,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE27","D",51,3,3.2,1.3,329,132,"Very Poor","owner-occupied",51.425014,-0.098368,59,65,3,"west norwood","Thames Water",43300,"Lambeth","rail",0,1,0,0.5567744,331000,292231.651912392,38768.3480876077,0
"716",1252,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","D",78,3,3.1,1,226,70,"Average","owner-occupied",51.651569,-0.073419,105,29,5,"enfield town","Thames Water",49900,"Enfield","light_rail",0,0,1,0.4144738,432000,393259.931607916,38740.0683920835,0
"717",7419,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",76,4,3.5,1.1,260,78,"Good","owner-occupied",51.551414,0.2063,99,15,6,"elm park","Essex & Suffolk Water",52100,"Havering","tube",1,0,0,0.6164288,415000,376512.457854634,38487.5421453656,0
